dataset_id,dataset_id_for_rui,organ,rui_location_annotations_json,rui_location_annotations_Lu,list_of_colliding_AS
!rui_block4,!rui_block4,VHMPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0003690|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0001439|http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_ilium_spongy_bone_L|VH_M_ilium_compact_bone_L
!rui_block5,!rui_block5,VHMPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0003690|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0001439|http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_ilium_spongy_bone_L|VH_M_ilium_compact_bone_L
!rui_block6,!rui_block6,VHMPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0003690|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0001439|http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_ilium_spongy_bone_L|VH_M_ilium_compact_bone_L
!rui_block7,!rui_block7,VHMPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0003690|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0001439|http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_ilium_spongy_bone_L|VH_M_ilium_compact_bone_L
!rui_block8,!rui_block8,VHMPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0003690|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0001439|http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_ilium_spongy_bone_L|VH_M_ilium_compact_bone_L
!rui_block9,!rui_block9,VHMPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0003690|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0001439|http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_ilium_spongy_bone_L|VH_M_ilium_compact_bone_L
!rui_block10,!rui_block10,VHMPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0003690|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0001439|http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_ilium_spongy_bone_L|VH_M_ilium_compact_bone_L
!rui_block11,!rui_block11,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
!rui_block12,!rui_block12,VHMPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0003690|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0001439|http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_ilium_spongy_bone_L|VH_M_ilium_compact_bone_L
!rui_block13,!rui_block13,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
!rui_block14,!rui_block14,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
!rui_block15,!rui_block15,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
!rui_block16,!rui_block16,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
!rui_block17,!rui_block17,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
!rui_block18,!rui_block18,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
!rui_block19,!rui_block19,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
!rui_block20,!rui_block20,VHFPelvis,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002483|http://purl.obolibrary.org/obo/UBERON_0001273,http://purl.obolibrary.org/obo/UBERON_0002483,VH_F_ilium_spongy_bone_L
v1_annotation_l1.csv,v1_annotation_l1,,,,
v1_annotation_l2.csv,v1_annotation_l2,,,,
v2_ann_level_1.csv,v2_ann_level_1,,,,
v2_ann_level_3.csv,v2_ann_level_3,,,,
v2_ann_level_2.csv,v2_ann_level_2,,,,
v2_ann_level_5.csv,v2_ann_level_5,,,,
v2_ann_level_4.csv,v2_ann_level_4,,,,
v2_ann_finest_level.csv,v2_ann_finest_level,,,,
10X160-7.csv,10X160-7,,,,
10X159-3.csv,10X159-3,,,,
10X159-2.csv,10X159-2,,,,
10X160-6.csv,10X160-6,,,,
10X159-1.csv,10X159-1,,,,
10X160-5.csv,10X160-5,,,,
10X160-1.csv,10X160-1,,,,
10X159-5.csv,10X159-5,,,,
10X159-4.csv,10X159-4,,,,
10X160-2.csv,10X160-2,,,,
10X159-6.csv,10X159-6,,,,
10X159-7.csv,10X159-7,,,,
10X160-3.csv,10X160-3,,,,
10X160-8.csv,10X160-8,,,,
cross_species_cluster.csv,cross_species_cluster,,,,
subclass.csv,subclass,,,,
cluster.csv,cluster,,,,
class.csv,class,,,,
GTEX-1HSMQ-5021.csv,GTEX-1HSMQ-5021,,,,
GTEX-1ICG6-5014.csv,GTEX-1ICG6-5014,,,,
GTEX-144GM-5010.csv,GTEX-144GM-5010,,,,
GTEX-13N11-5002.csv,GTEX-13N11-5002,VHFHeart,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0000948|http://purl.obolibrary.org/obo/UBERON_0002078|http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/UBERON_0002078,VH_F_right_cardiac_atrium
GTEX-1ICG6-5003.csv,GTEX-1ICG6-5003,VHFHeart,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0000948|http://purl.obolibrary.org/obo/UBERON_0002078|http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/UBERON_0002078,VH_F_right_cardiac_atrium
GTEX-15RIE-5015.csv,GTEX-15RIE-5015,VHMHeart,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0000948|http://purl.obolibrary.org/obo/UBERON_0002078|http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/UBERON_0002078,VH_M_right_cardiac_atrium
annotation_l1.csv,annotation_l1,,,,
celltype_l2.csv,celltype_l2,,,,
celltype_l1.csv,celltype_l1,,,,
celltype_l2.csv,celltype_l2,,,,
celltype_l3.csv,celltype_l3,,,,
celltype_l1.csv,celltype_l1,,,,
celltype_l2.csv,celltype_l2,,,,
celltype_l1.csv,celltype_l1,,,,
GTEX-12BJ1-5007.csv,GTEX-12BJ1-5007,VHMProstate,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0000079|http://purl.obolibrary.org/obo/UBERON_0002367|http://purl.obolibrary.org/obo/UBERON_0006947|http://purl.obolibrary.org/obo/UBERON_0000999|http://purl.obolibrary.org/obo/UBERON_0002367|http://purl.obolibrary.org/obo/UBERON_8410026|http://purl.obolibrary.org/obo/UBERON_8410027,,
GTEX-15CHR-5014.csv,GTEX-15CHR-5014,VHMProstate,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0000079|http://purl.obolibrary.org/obo/UBERON_0002367|http://purl.obolibrary.org/obo/UBERON_0006947|http://purl.obolibrary.org/obo/UBERON_0000999|http://purl.obolibrary.org/obo/UBERON_0002367|http://purl.obolibrary.org/obo/UBERON_8410026|http://purl.obolibrary.org/obo/UBERON_8410027,,
GTEX-1I1GU-5006.csv,GTEX-1I1GU-5006,VHMProstate,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0000079|http://purl.obolibrary.org/obo/UBERON_0002367|http://purl.obolibrary.org/obo/UBERON_0006947|http://purl.obolibrary.org/obo/UBERON_0000999|http://purl.obolibrary.org/obo/UBERON_0002367|http://purl.obolibrary.org/obo/UBERON_8410026|http://purl.obolibrary.org/obo/UBERON_8410027,,
GTEX-1HSMQ-5014.csv,GTEX-1HSMQ-5014,VHMProstate,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0000079|http://purl.obolibrary.org/obo/UBERON_0002367|http://purl.obolibrary.org/obo/UBERON_0006947|http://purl.obolibrary.org/obo/UBERON_0000999|http://purl.obolibrary.org/obo/UBERON_0002367|http://purl.obolibrary.org/obo/UBERON_8410026|http://purl.obolibrary.org/obo/UBERON_8410027,,
celltype_l2.csv,celltype_l2,,,,
celltype_l1.csv,celltype_l1,,,,
annotation_l1.csv,annotation_l1,,,,
annotation_l2.csv,annotation_l2,,,,
annotation_l3.csv,annotation_l3,,,,
HBM892.HQDK.764.csv,HBM892.HQDK.764,VHMLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001227|http://purl.obolibrary.org/obo/UBERON_0008716,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0002015,VH_M_kidney_capsule_L|VH_M_outer_cortex_of_kidney_L
HBM537.GVTL.683.csv,HBM537.GVTL.683,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM932.TBDW.952.csv,HBM932.TBDW.952,VHFRightKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001227|http://purl.obolibrary.org/obo/UBERON_0008716,http://purl.obolibrary.org/obo/UBERON_0004200,VH_F_renal_pyramid_R_i
HBM679.ZVHH.999.csv,HBM679.ZVHH.999,VHMLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001227|http://purl.obolibrary.org/obo/UBERON_0008716,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0008716|http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_renal_column_L|VH_M_renal_pyramid_L_e|VH_M_outer_cortex_of_kidney_L|VH_M_hilum_of_kidney_L
HBM837.TDQQ.538.csv,HBM837.TDQQ.538,VHFRightKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001227|http://purl.obolibrary.org/obo/UBERON_0008716,http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0004200,VH_F_renal_pyramid_R_a|VH_F_renal_column_R
HBM724.LVHJ.956.csv,HBM724.LVHJ.956,VHFRightKidneyV1.1,http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001227|http://purl.obolibrary.org/obo/UBERON_0001224,,
HBM987.ZCTQ.736.csv,HBM987.ZCTQ.736,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_renal_pyramid_a
HBM688.FLJB.475.csv,HBM688.FLJB.475,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM495.ZFDT.229.csv,HBM495.ZFDT.229,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM537.SKND.632.csv,HBM537.SKND.632,VHFLeftUreter,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001223,http://purl.obolibrary.org/obo/UBERON_0001223,VH_F_left_ureter
HBM996.XSNK.694.csv,HBM996.XSNK.694,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM494.MQQL.234.csv,HBM494.MQQL.234,VHMLeftKidney,http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001227|http://purl.obolibrary.org/obo/UBERON_0001224|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0001226,http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_renal_column_L|VH_M_renal_papilla_L_h|VH_M_renal_pyramid_L_h
HBM476.VHDB.268.csv,HBM476.VHDB.268,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM837.HQNL.776.csv,HBM837.HQNL.776,VHMLeftKidney,http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001227|http://purl.obolibrary.org/obo/UBERON_0001224|http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0001226|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0008716|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_renal_papilla_L_h|VH_M_renal_pyramid_L_h
HBM994.XRGN.328.csv,HBM994.XRGN.328,VHMLeftUreter,http://purl.obolibrary.org/obo/UBERON_0001223,,
HBM865.TRVX.355.csv,HBM865.TRVX.355,VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0002189,VH_F_outer_cortex_of_kidney_L
HBM332.KQWB.454.csv,HBM332.KQWB.454,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM349.BJZL.272.csv,HBM349.BJZL.272,VHMLeftKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0008716|http://purl.obolibrary.org/obo/UBERON_0001224,,
HBM786.HSRC.868.csv,HBM786.HSRC.868,VHFLeftKidneyV1.1,http://purl.obolibrary.org/obo/UBERON_0008716|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0004200,VH_F_renal_pyramid_L_b
HBM532.RKTB.483.csv,HBM532.RKTB.483,VHMLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0002189,VH_M_outer_cortex_of_kidney_L
HBM729.RCXL.887.csv,HBM729.RCXL.887,VHMLeftUreter,http://purl.obolibrary.org/obo/UBERON_0001223,http://purl.obolibrary.org/obo/UBERON_0001223,VH_M_ureter_L
HBM944.XPFX.655.csv,HBM944.XPFX.655,VHMLeftUreter,http://purl.obolibrary.org/obo/UBERON_0001223,,
HBM664.LQSH.693.csv,HBM664.LQSH.693,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM799.ZJDP.379.csv,HBM799.ZJDP.379,VHMLeftUreter,http://purl.obolibrary.org/obo/UBERON_0001223,http://purl.obolibrary.org/obo/UBERON_0001223,VH_M_ureter_L
HBM243.MTZV.726.csv,HBM243.MTZV.726,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM258.HQCL.349.csv,HBM258.HQCL.349,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM938.FTRX.289.csv,HBM938.FTRX.289,VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0008716|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001226|http://purl.obolibrary.org/obo/UBERON_0001227,http://purl.obolibrary.org/obo/UBERON_0004200,VH_F_renal_pyramid_L_h
HBM297.XVDG.492.csv,HBM297.XVDG.492,VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0001228|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0006517|http://purl.obolibrary.org/obo/UBERON_0001227,http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0004200,VH_F_renal_pyramid_L_j|VH_F_renal_column_L
HBM252.JLSW.848.csv,HBM252.JLSW.848,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM388.SGMJ.342.csv,HBM388.SGMJ.342,VHMLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0002189,VH_M_outer_cortex_of_kidney_L
HBM384.DLRM.527.csv,HBM384.DLRM.527,VHFLeftKidneyV1.1,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0004200,VH_F_outer_cortex_of_kidney_L|VH_F_renal_pyramid_L_a|VH_F_renal_column_L
HBM697.GKCG.783.csv,HBM697.GKCG.783,VHMLeftUreter,http://purl.obolibrary.org/obo/UBERON_0001223,http://purl.obolibrary.org/obo/UBERON_0001223,VH_M_ureter_L
HBM884.TGCL.432.csv,HBM884.TGCL.432,VHMLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284|http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_renal_pyramid_L_a|VH_M_outer_cortex_of_kidney_L
HBM958.GZCX.985.csv,HBM958.GZCX.985,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
HBM347.MRTV.333.csv,HBM347.MRTV.333,VHMRightKidney,http://purl.obolibrary.org/obo/UBERON_0000362|http://purl.obolibrary.org/obo/UBERON_0002015|http://purl.obolibrary.org/obo/UBERON_0001225|http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0004200|http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0002189|http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_outer_cortex_of_kidney_R|VH_M_renal_column_R
