,hubmap_id,uuid,status,ancestors,descendants
22,HBM255.HLNC.938,154ec6344a58e4acb15ad01977b84baf,Published,0739c6eb8d0d51bfd244e3d5afb00aab,eb961e5dc50239d35f5398903c64e2b9
23,HBM256.KFVT.324,f37e71fbc717aac007cfc9efc6de2cf8,Unpublished,9f1f0c6ada2b92776b5370e07f6e4506,b5aaa0ff6cde445a6808dc03e27c9364
23,HBM256.KFVT.324,f37e71fbc717aac007cfc9efc6de2cf8,Unpublished,7e68adff1c4ad41005fe77eb71641fa4,b5aaa0ff6cde445a6808dc03e27c9364
23,HBM256.KFVT.324,f37e71fbc717aac007cfc9efc6de2cf8,Unpublished,5b24ccb2caa0fadbb19325591b4c2236,b5aaa0ff6cde445a6808dc03e27c9364
23,HBM256.KFVT.324,f37e71fbc717aac007cfc9efc6de2cf8,Unpublished,29a385d01f8316404952d101bc4f16c5,b5aaa0ff6cde445a6808dc03e27c9364
24,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,e8e44d6000774b84e71656acd4afd854,a69367866979f878635b2b665a6a7e0c
24,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,11d794402e067e54888bb8a4af4184e0,a69367866979f878635b2b665a6a7e0c
24,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,bc57bbfda6f04b5db2a758590a42cfc6,a69367866979f878635b2b665a6a7e0c
24,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,e77fba519bcb41a1b9d34a464f6e0930,a69367866979f878635b2b665a6a7e0c
24,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,a38b15989cc8d7cec59354b69a65d92b,a69367866979f878635b2b665a6a7e0c
25,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,e8e44d6000774b84e71656acd4afd854,a69367866979f878635b2b665a6a7e0c
25,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,11d794402e067e54888bb8a4af4184e0,a69367866979f878635b2b665a6a7e0c
25,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,bc57bbfda6f04b5db2a758590a42cfc6,a69367866979f878635b2b665a6a7e0c
25,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,e77fba519bcb41a1b9d34a464f6e0930,a69367866979f878635b2b665a6a7e0c
25,HBM257.DBNG.933,9e8d22618bc17f270c58b7bb2581ece4,Published,a38b15989cc8d7cec59354b69a65d92b,a69367866979f878635b2b665a6a7e0c
26,HBM257.JTGD.599,1fb5bcc68099ff64c34809153de0c5cc,Published,1a903281a63d708070a0cba270638b1f,969b81f6dfbc0ed1fc21b00e2997d441
26,HBM257.JTGD.599,1fb5bcc68099ff64c34809153de0c5cc,Published,aff08197f187418318e12cd70c9a6e3d,969b81f6dfbc0ed1fc21b00e2997d441
26,HBM257.JTGD.599,1fb5bcc68099ff64c34809153de0c5cc,Published,0e1c2d399477b244ac006eb58918ec0c,969b81f6dfbc0ed1fc21b00e2997d441
26,HBM257.JTGD.599,1fb5bcc68099ff64c34809153de0c5cc,Published,4397fcd072ac96299992b47da1dbae64,969b81f6dfbc0ed1fc21b00e2997d441
27,HBM258.BWHR.287,7e39dcec932155b62e332ba7d3b18d35,Published,8cc62fd7d6c1f9d6f597aaa7f8687274,19304b10d9e1f17af19cccb2feb014a5
27,HBM258.BWHR.287,7e39dcec932155b62e332ba7d3b18d35,Published,c982d03a8a1b4d988bda79cc97678ec3,19304b10d9e1f17af19cccb2feb014a5
27,HBM258.BWHR.287,7e39dcec932155b62e332ba7d3b18d35,Published,e5d3c8ea4ce06c7f1bca2c6419f49346,19304b10d9e1f17af19cccb2feb014a5
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,14a9a6e6a722feed02f18b0737ef9c18,ad03584eee2be1fbff18bb2db9281c25
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,14a9a6e6a722feed02f18b0737ef9c18,6b7ca7dd66015371c1dfb61b8390c71e
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,14a9a6e6a722feed02f18b0737ef9c18,c3be5650e93907b68ddbdb22b948db32
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,524bd079a6c9520688dede8b46f31f07,ad03584eee2be1fbff18bb2db9281c25
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,524bd079a6c9520688dede8b46f31f07,6b7ca7dd66015371c1dfb61b8390c71e
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,524bd079a6c9520688dede8b46f31f07,c3be5650e93907b68ddbdb22b948db32
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,51911a58222dc320226c7bfc88703072,ad03584eee2be1fbff18bb2db9281c25
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,51911a58222dc320226c7bfc88703072,6b7ca7dd66015371c1dfb61b8390c71e
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,51911a58222dc320226c7bfc88703072,c3be5650e93907b68ddbdb22b948db32
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,202036986a596ae62029d7c8b42fc9b1,ad03584eee2be1fbff18bb2db9281c25
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,202036986a596ae62029d7c8b42fc9b1,6b7ca7dd66015371c1dfb61b8390c71e
28,HBM258.LPGK.484,77803dd6ac572ad570034053589266c8,Unpublished,202036986a596ae62029d7c8b42fc9b1,c3be5650e93907b68ddbdb22b948db32
29,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,ee5c22a10c313e58fbfbd11aa2892cf6,dd3e6da115fd13eee62d9a4fba2324ae
29,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,b2362226c142a855ddaa0fba0db29b95,dd3e6da115fd13eee62d9a4fba2324ae
29,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,6e04df59ac8f9cdcc657d1ab08f0d211,dd3e6da115fd13eee62d9a4fba2324ae
29,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,b34c049c809533ca3ab0220670cb1632,dd3e6da115fd13eee62d9a4fba2324ae
29,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,f8d963cab6bd10e2a4b8184ea8197fc1,dd3e6da115fd13eee62d9a4fba2324ae
30,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,ee5c22a10c313e58fbfbd11aa2892cf6,dd3e6da115fd13eee62d9a4fba2324ae
30,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,b2362226c142a855ddaa0fba0db29b95,dd3e6da115fd13eee62d9a4fba2324ae
30,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,6e04df59ac8f9cdcc657d1ab08f0d211,dd3e6da115fd13eee62d9a4fba2324ae
30,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,b34c049c809533ca3ab0220670cb1632,dd3e6da115fd13eee62d9a4fba2324ae
30,HBM259.BPTK.843,f852d653926edb68292e39b95a3469cf,Published,f8d963cab6bd10e2a4b8184ea8197fc1,dd3e6da115fd13eee62d9a4fba2324ae
31,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,318c3fede0120c41983798dbc476a54c,
31,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,d1b746040b9016e82acb4a5afe20062d,
31,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,d9a76949ff4ec4976aff0da1d3f0a6cd,
31,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,6f8e7fe3e16f56459288a5d2c0690539,
31,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,b8f375d33daa5228782abd838d851b8d,
32,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,318c3fede0120c41983798dbc476a54c,
32,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,d1b746040b9016e82acb4a5afe20062d,
32,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,d9a76949ff4ec4976aff0da1d3f0a6cd,
32,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,6f8e7fe3e16f56459288a5d2c0690539,
32,HBM259.GGPX.595,ce47fd93a6fe3fd447749de2d50c5b7a,Unpublished,b8f375d33daa5228782abd838d851b8d,
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,4d6b5a1183de1429b1dddfe1c8fd9564,6cd63d0ee2c67c3be41e4be1522d9c07
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,4d6b5a1183de1429b1dddfe1c8fd9564,9194b6a9ed87b1ce0a6744cc26bd3eca
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,f7c5d23701bf7e9fd88b93aa0f48443d,6cd63d0ee2c67c3be41e4be1522d9c07
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,f7c5d23701bf7e9fd88b93aa0f48443d,9194b6a9ed87b1ce0a6744cc26bd3eca
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,fc4dade59469ee0f0653021c2e82183e,6cd63d0ee2c67c3be41e4be1522d9c07
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,fc4dade59469ee0f0653021c2e82183e,9194b6a9ed87b1ce0a6744cc26bd3eca
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,733bdbf081282875f7bd5b64bfaca725,6cd63d0ee2c67c3be41e4be1522d9c07
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,733bdbf081282875f7bd5b64bfaca725,9194b6a9ed87b1ce0a6744cc26bd3eca
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,48b15ba8abfaef4e70edfdf173649b6c,6cd63d0ee2c67c3be41e4be1522d9c07
33,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,48b15ba8abfaef4e70edfdf173649b6c,9194b6a9ed87b1ce0a6744cc26bd3eca
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,4d6b5a1183de1429b1dddfe1c8fd9564,6cd63d0ee2c67c3be41e4be1522d9c07
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,4d6b5a1183de1429b1dddfe1c8fd9564,9194b6a9ed87b1ce0a6744cc26bd3eca
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,f7c5d23701bf7e9fd88b93aa0f48443d,6cd63d0ee2c67c3be41e4be1522d9c07
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,f7c5d23701bf7e9fd88b93aa0f48443d,9194b6a9ed87b1ce0a6744cc26bd3eca
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,fc4dade59469ee0f0653021c2e82183e,6cd63d0ee2c67c3be41e4be1522d9c07
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,fc4dade59469ee0f0653021c2e82183e,9194b6a9ed87b1ce0a6744cc26bd3eca
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,733bdbf081282875f7bd5b64bfaca725,6cd63d0ee2c67c3be41e4be1522d9c07
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,733bdbf081282875f7bd5b64bfaca725,9194b6a9ed87b1ce0a6744cc26bd3eca
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,48b15ba8abfaef4e70edfdf173649b6c,6cd63d0ee2c67c3be41e4be1522d9c07
34,HBM264.RWRW.668,c686b93a809ec1f54a0d96bc25d3d207,Published,48b15ba8abfaef4e70edfdf173649b6c,9194b6a9ed87b1ce0a6744cc26bd3eca
35,HBM265.GSVG.935,9458d3d61052656b39236284af868858,Unpublished,b3f682402616da98c344a4c1e9610cfa,
35,HBM265.GSVG.935,9458d3d61052656b39236284af868858,Unpublished,7c911d2636459124eabc69883afe4cbc,
35,HBM265.GSVG.935,9458d3d61052656b39236284af868858,Unpublished,75e0685fda23bf05bf3f75afd36f597c,
35,HBM265.GSVG.935,9458d3d61052656b39236284af868858,Unpublished,e727257a20a083467653328df4d15bef,
36,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,0d1d286ffbc3b42ac47f79ff75053566,33c0ce043ae331ea23fc80023428e534
36,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,b2362226c142a855ddaa0fba0db29b95,33c0ce043ae331ea23fc80023428e534
36,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,6e04df59ac8f9cdcc657d1ab08f0d211,33c0ce043ae331ea23fc80023428e534
36,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,b34c049c809533ca3ab0220670cb1632,33c0ce043ae331ea23fc80023428e534
36,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,f8d963cab6bd10e2a4b8184ea8197fc1,33c0ce043ae331ea23fc80023428e534
37,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,0d1d286ffbc3b42ac47f79ff75053566,33c0ce043ae331ea23fc80023428e534
37,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,b2362226c142a855ddaa0fba0db29b95,33c0ce043ae331ea23fc80023428e534
37,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,6e04df59ac8f9cdcc657d1ab08f0d211,33c0ce043ae331ea23fc80023428e534
37,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,b34c049c809533ca3ab0220670cb1632,33c0ce043ae331ea23fc80023428e534
37,HBM265.NXDR.935,4038c7a3510b38f0cd036aa4955246eb,Published,f8d963cab6bd10e2a4b8184ea8197fc1,33c0ce043ae331ea23fc80023428e534
38,HBM266.ZBKL.396,1ebb8c979c90d0c214f3ebc7aaaa2207,Published,e36bd55671b708b849bece16139552f5,c40da13b509a43ba96d3a6832f79bf71
38,HBM266.ZBKL.396,1ebb8c979c90d0c214f3ebc7aaaa2207,Published,6e5e5be224d88f38aa390d0c389839c7,c40da13b509a43ba96d3a6832f79bf71
38,HBM266.ZBKL.396,1ebb8c979c90d0c214f3ebc7aaaa2207,Published,0e1c2d399477b244ac006eb58918ec0c,c40da13b509a43ba96d3a6832f79bf71
38,HBM266.ZBKL.396,1ebb8c979c90d0c214f3ebc7aaaa2207,Published,4397fcd072ac96299992b47da1dbae64,c40da13b509a43ba96d3a6832f79bf71
39,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,58cea604ee70bfcf0620129ba3878511,d1e9f509063984326570cf603c5654f2
39,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,f7c5d23701bf7e9fd88b93aa0f48443d,d1e9f509063984326570cf603c5654f2
39,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,fc4dade59469ee0f0653021c2e82183e,d1e9f509063984326570cf603c5654f2
39,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,733bdbf081282875f7bd5b64bfaca725,d1e9f509063984326570cf603c5654f2
39,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,48b15ba8abfaef4e70edfdf173649b6c,d1e9f509063984326570cf603c5654f2
40,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,58cea604ee70bfcf0620129ba3878511,d1e9f509063984326570cf603c5654f2
40,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,f7c5d23701bf7e9fd88b93aa0f48443d,d1e9f509063984326570cf603c5654f2
40,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,fc4dade59469ee0f0653021c2e82183e,d1e9f509063984326570cf603c5654f2
40,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,733bdbf081282875f7bd5b64bfaca725,d1e9f509063984326570cf603c5654f2
40,HBM276.BCVG.232,142dde4b515934bdd9384c2aea081ebb,Published,48b15ba8abfaef4e70edfdf173649b6c,d1e9f509063984326570cf603c5654f2
41,HBM277.KCLM.554,59da4436e52d9cacc743c1a9bbdd566f,Published,93ae03ede0ff261a8cb1f27345fabd3c,d171ff8d83f707ecca64ff159c7160a7
41,HBM277.KCLM.554,59da4436e52d9cacc743c1a9bbdd566f,Published,173fbebb10c3af766e26b1d6c9c8d563,d171ff8d83f707ecca64ff159c7160a7
41,HBM277.KCLM.554,59da4436e52d9cacc743c1a9bbdd566f,Published,0e1c2d399477b244ac006eb58918ec0c,d171ff8d83f707ecca64ff159c7160a7
41,HBM277.KCLM.554,59da4436e52d9cacc743c1a9bbdd566f,Published,4397fcd072ac96299992b47da1dbae64,d171ff8d83f707ecca64ff159c7160a7
42,HBM277.NJQB.375,1c3568da4d4e8c1f654147b083a8bfa9,Unpublished,5419670871deef30922e24daa3eac756,
42,HBM277.NJQB.375,1c3568da4d4e8c1f654147b083a8bfa9,Unpublished,2d12da4d0e33de3e1eb5a786159ca50a,
42,HBM277.NJQB.375,1c3568da4d4e8c1f654147b083a8bfa9,Unpublished,647bb669b1302c49cada4274553543e1,
42,HBM277.NJQB.375,1c3568da4d4e8c1f654147b083a8bfa9,Unpublished,d15df1013d0948b4416a88fec00f5385,
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,9f00567e894eecff31eef19ad93af1c3,bafcb8882be3c213101755a0468f3620
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,9f00567e894eecff31eef19ad93af1c3,f90ca327ace4f28721be1c39c77d8834
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,41e6526c796c3d2a975b28349b6c923e,bafcb8882be3c213101755a0468f3620
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,41e6526c796c3d2a975b28349b6c923e,f90ca327ace4f28721be1c39c77d8834
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,8ea752cd455130287858d179715f05f6,bafcb8882be3c213101755a0468f3620
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,8ea752cd455130287858d179715f05f6,f90ca327ace4f28721be1c39c77d8834
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,18d84f25098b6b1699a7575d16722c5c,bafcb8882be3c213101755a0468f3620
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,18d84f25098b6b1699a7575d16722c5c,f90ca327ace4f28721be1c39c77d8834
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,2a88141ee11dfe080c01db3620a35a39,bafcb8882be3c213101755a0468f3620
43,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,2a88141ee11dfe080c01db3620a35a39,f90ca327ace4f28721be1c39c77d8834
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,9f00567e894eecff31eef19ad93af1c3,bafcb8882be3c213101755a0468f3620
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,9f00567e894eecff31eef19ad93af1c3,f90ca327ace4f28721be1c39c77d8834
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,41e6526c796c3d2a975b28349b6c923e,bafcb8882be3c213101755a0468f3620
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,41e6526c796c3d2a975b28349b6c923e,f90ca327ace4f28721be1c39c77d8834
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,8ea752cd455130287858d179715f05f6,bafcb8882be3c213101755a0468f3620
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,8ea752cd455130287858d179715f05f6,f90ca327ace4f28721be1c39c77d8834
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,18d84f25098b6b1699a7575d16722c5c,bafcb8882be3c213101755a0468f3620
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,18d84f25098b6b1699a7575d16722c5c,f90ca327ace4f28721be1c39c77d8834
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,2a88141ee11dfe080c01db3620a35a39,bafcb8882be3c213101755a0468f3620
44,HBM283.GHKJ.532,be7059191ba49651655db7d333610ad2,Published,2a88141ee11dfe080c01db3620a35a39,f90ca327ace4f28721be1c39c77d8834
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,a682dd79f193aab9e78f14c2757d6701
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,7415aa1cf88bc60ac4bf47979a8201f1
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,908ae2169abbaad967afb91bcf7e1d8c
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,fe80120ba68c7217998c7efdf97d2aae
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,d3d8d6ccaff81ddb4e28763b4bb29fc7
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,5b1ac6d9dd8480f96e14d7b7cad3253f
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,a682dd79f193aab9e78f14c2757d6701
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,7415aa1cf88bc60ac4bf47979a8201f1
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,908ae2169abbaad967afb91bcf7e1d8c
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,fe80120ba68c7217998c7efdf97d2aae
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,d3d8d6ccaff81ddb4e28763b4bb29fc7
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,5b1ac6d9dd8480f96e14d7b7cad3253f
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,a682dd79f193aab9e78f14c2757d6701
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,7415aa1cf88bc60ac4bf47979a8201f1
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,908ae2169abbaad967afb91bcf7e1d8c
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,fe80120ba68c7217998c7efdf97d2aae
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,d3d8d6ccaff81ddb4e28763b4bb29fc7
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,5b1ac6d9dd8480f96e14d7b7cad3253f
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,f84ff583687f3407636d8ce843b48ff0,a682dd79f193aab9e78f14c2757d6701
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,f84ff583687f3407636d8ce843b48ff0,7415aa1cf88bc60ac4bf47979a8201f1
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,f84ff583687f3407636d8ce843b48ff0,908ae2169abbaad967afb91bcf7e1d8c
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,f84ff583687f3407636d8ce843b48ff0,fe80120ba68c7217998c7efdf97d2aae
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,f84ff583687f3407636d8ce843b48ff0,d3d8d6ccaff81ddb4e28763b4bb29fc7
45,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,f84ff583687f3407636d8ce843b48ff0,5b1ac6d9dd8480f96e14d7b7cad3253f
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,a682dd79f193aab9e78f14c2757d6701
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,7415aa1cf88bc60ac4bf47979a8201f1
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,908ae2169abbaad967afb91bcf7e1d8c
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,fe80120ba68c7217998c7efdf97d2aae
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,d3d8d6ccaff81ddb4e28763b4bb29fc7
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,a03dd72e182cd1c996b88ecdee09c0e0,5b1ac6d9dd8480f96e14d7b7cad3253f
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,a682dd79f193aab9e78f14c2757d6701
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,7415aa1cf88bc60ac4bf47979a8201f1
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,908ae2169abbaad967afb91bcf7e1d8c
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,fe80120ba68c7217998c7efdf97d2aae
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,d3d8d6ccaff81ddb4e28763b4bb29fc7
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,95c569e3909484c525f8f5bfe5b0eb74,5b1ac6d9dd8480f96e14d7b7cad3253f
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,a682dd79f193aab9e78f14c2757d6701
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,7415aa1cf88bc60ac4bf47979a8201f1
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,908ae2169abbaad967afb91bcf7e1d8c
46,HBM284.SBPR.357,a9d4471b41cd0d8185e12dd6c5a48e96,Published,13419bdab4ae93d415fc313edec88174,fe80120ba68c7217998c7efdf97d2aae
